id,order_id,product_id,quantity,price
306567,236101,117963,1,3856
306681,236192,116441,1,3203
306817,236297,115317,1,5358
306818,236297,115311,1,5358
306865,236332,122857,1,3393
306866,236332,122858,1,3393
306882,236346,37355,1,1367
306970,236416,14923,1,3937
306977,236423,24020,1,1768
306978,236423,47541,1,2298
307029,236465,124551,1,1224
307047,236479,89574,1,2258
307058,236486,120374,1,2713
307084,236507,26543,1,2863
307093,236514,62118,1,2319
307103,236521,19664,1,2142
307218,236598,123520,1,1856
307239,236612,123198,1,5358
307304,236668,100551,1,1353
307305,236668,100557,1,1353
307331,236689,20176,1,2224
307347,236703,121408,1,3074
307421,236759,116202,1,1489
307428,236766,86492,1,4821
307491,236815,102846,1,6997
307538,236857,100631,1,2502
307545,236864,97117,1,5100
307576,236885,95672,1,2217
307602,236906,100552,1,1353
307604,236906,100551,1,1353
307668,236955,108071,1,2326
307690,236976,117495,1,6283
307721,236997,102985,2,6800
307824,237067,93605,1,4440
307881,237109,117969,3,5998
307962,237179,124469,1,2360
307969,237186,125202,1,714
307977,237193,125202,1,714
308032,237235,100631,1,2502
308063,237256,39891,1,2652
308094,237277,76960,1,2550
308115,237291,61281,1,1285
308122,237298,100143,1,3529
308156,237326,61282,1,823
308159,237326,125205,1,1557
308187,237347,114216,1,2108
308249,237389,117875,2,1564
308284,237410,11715,1,1510
308310,237424,120697,2,1639
308357,237466,70563,1,1748
308373,237480,7267,1,2632
308382,237487,115228,1,4536
308397,237501,123552,1,1897
308404,237508,116179,1,850
308413,237515,115454,1,1265
308440,237536,117314,1,3359
308479,237564,118289,1,3216
308526,237606,122307,1,2502
308542,237620,64960,2,1204
308591,237662,37353,1,1367
308627,237690,90116,1,3468
308666,237725,125001,1,2448
308697,237746,123995,1,6419
308706,237753,105408,1,2788
308716,237760,124094,1,2788
308737,237774,108943,1,3495
308745,237781,46735,1,1217
308762,237795,61346,1,2394
308851,237858,61280,1,1217
308889,237886,99213,1,2564
308954,237942,74005,1,3679
308972,237956,100555,1,1353
309007,237984,12967,1,1496
309051,238026,108263,1,4196
309103,238068,19219,1,1652
309111,238075,77956,1,2332
309130,238089,62191,1,3060
309142,238096,78970,1,1217
309163,238110,118666,1,2026
309182,238124,33619,1,2700
309196,238138,71012,1,2944
309216,238152,39890,1,2652
309225,238159,70567,1,1748
309258,238187,39900,1,2652
309268,238194,106151,1,415
309292,238215,72707,1,3536
309310,238229,125195,1,6066
309324,238243,93941,1,5712
309334,238250,20173,1,2224
309342,238257,93944,1,5712
309382,238292,105084,1,6984
309389,238299,38982,1,1428
309406,238313,78385,1,1938
309487,238383,87994,1,2713
309506,238397,118237,1,3230
309582,238453,74006,1,3679
309597,238467,74004,1,3679
309631,238488,14921,2,3937
309659,238509,120226,1,1992
309666,238516,51116,1,2999
309709,238551,125204,1,1156
309808,238628,74007,1,3679
309822,238635,95925,1,2904
309842,238649,74007,2,3679
309862,238663,106785,1,1428
309887,238677,14924,1,3937
309888,238677,14925,1,3937
309915,238698,74007,2,3679
309926,238705,115156,1,843
309940,238712,41213,1,5263
309974,238740,47539,1,1659
310030,238789,109422,1,1788
310094,238838,14923,1,3937
310110,238852,62680,1,6922
310156,238880,117579,1,2230
310157,238880,117581,1,2230
310158,238880,117580,1,2230
310184,238901,24030,1,1843
310192,238908,48841,2,2339
310200,238915,112290,3,2285
310201,238915,112236,1,2285
310235,238943,87861,1,2509
310281,238978,21685,1,456
310308,238999,123452,1,1265
310317,239006,123674,1,4420
310373,239041,123978,1,5358
310425,239083,100550,1,1353
310451,239104,84271,1,2516
310459,239111,124418,1,2033
310475,239125,62129,1,2088
310489,239139,39896,1,2652
310544,239181,118244,1,2278
310554,239188,119153,1,5712
310562,239195,27236,1,1836
310579,239209,75200,1,2604
310583,239209,75201,1,2604
310622,239230,117412,1,1856
310650,239244,51849,1,1809
310667,239258,122681,1,5358
310674,239265,121261,1,3074
310714,239300,83882,1,1523
310763,239342,25033,1,2754
310781,239356,33614,1,2700
310797,239370,123453,1,1761
310849,239412,70562,1,1748
310890,239447,72662,1,4216
310945,239489,48659,1,1108
310992,239524,12962,1,1496
311000,239531,104749,1,4889
311053,239573,114614,1,2135
311063,239580,108938,1,2400
311093,239601,91365,1,2829
311150,239643,64396,1,2142
311165,239657,119938,1,3856
311280,239748,87791,1,3176
311326,239776,34341,1,1360
311367,239804,27756,1,2897
311378,239811,114340,1,551
311393,239825,80540,1,2502
311402,239832,99206,1,2312
311409,239839,70566,1,1748
311416,239846,123328,1,3060
311433,239860,80302,3,1890
311481,239902,105713,1,3930
311561,239965,90115,1,4753
311698,240070,100627,1,2713
311716,240084,60508,1,1013
311790,240140,65340,1,2224
311811,240154,74004,1,3679
311887,240217,57033,1,5705
311907,240231,31616,1,2938
311941,240259,115229,1,4325
311956,240273,94369,1,2326
311967,240280,19659,1,2142
312040,240343,46732,1,1217
312043,240343,46735,1,1217
312057,240350,51829,1,1809
312138,240413,122681,1,5358
312158,240427,116342,1,6283
312229,240476,52960,3,619
312256,240497,115233,1,4325
312309,240539,78379,1,1938
312340,240567,120830,1,4427
312355,240581,122500,1,4998
312412,240623,39889,1,2652
312440,240637,70569,1,1748
312469,240658,103891,1,2788
312526,240707,104221,1,2428
312561,240735,82654,1,2380
312581,240749,74007,1,3679
312761,240889,123198,1,5358
312829,240938,74009,1,3679
312876,240980,124477,1,2360
312892,240994,80505,1,2489
312909,241008,121408,1,3074
312928,241022,114339,1,551
312955,241043,122004,1,8609
312963,241050,121517,1,2502
313006,241085,100054,1,1911
313032,241106,113077,1,1639
313069,241134,39896,1,2652
313080,241141,63276,1,2326
313115,241169,120830,1,4427
313127,241176,125192,1,6066
313137,241183,125138,1,8500
313181,241218,74534,1,5209
313214,241246,74529,1,5209
313222,241253,58519,1,1231
313276,241295,124945,1,3754
313291,241309,71762,1,2353
313333,241344,105707,1,3930
313344,241351,98941,2,3754
313363,241365,116739,3,4257
313378,241379,42778,2,1020
313394,241393,119324,1,2679
313396,241393,119326,1,2679
313397,241393,119327,1,2679
313412,241407,117958,1,3856
313420,241414,115406,1,3012
313459,241442,114758,1,2135
313460,241442,114760,1,2135
313474,241456,82654,1,2380
313510,241484,122070,1,3230
313519,241491,74004,1,3679
313555,241519,67208,1,1870
313582,241540,63581,1,2693
313641,241589,48660,1,1108
313665,241610,60508,1,1013
313753,241673,123672,1,2496
313811,241715,60891,1,5209
313830,241729,105716,1,3930
313861,241757,112409,1,3284
313869,241764,114955,1,503
313915,241806,114083,1,2856
313972,241848,115764,1,5358
313980,241855,99693,1,1238
313987,241862,80505,1,2489
314106,241946,117963,1,3856
314143,241974,100550,1,1353
314167,241995,55873,1,4427
314201,242023,39812,1,2632
314224,242037,97467,1,1333
314240,242051,121241,1,2496
314265,242072,105709,1,3930
314279,242086,97467,2,1333
314333,242128,74006,1,3842
314349,242142,119437,1,4991
314396,242184,111772,1,2285
314427,242212,112761,1,360
314438,242219,124806,1,1680
314465,242240,37824,1,823
314517,242282,51829,1,1809
314524,242289,57484,1,3570
314582,242331,21214,1,2448
314599,242345,118688,1,2428
314615,242359,74009,1,3842
314689,242422,126358,1,4393
314725,242450,115227,1,4325
314744,242464,74004,1,3679
314751,242471,105713,1,3930
314775,242492,110010,1,2421
314813,242527,3746,1,2944
314828,242541,123992,1,6419
314848,242555,10744,1,2645
314862,242569,115232,1,4325
314916,242604,70570,1,1748
314971,242639,64480,1,1768
315003,242660,125525,1,2502
315043,242695,40184,1,3060
315108,242751,105707,1,3930
315125,242765,125384,1,2135
315133,242772,121112,1,8153
315141,242779,125181,1,2788
315179,242807,60042,1,4318
315194,242821,125671,1,4923
315211,242835,17719,1,2142
315219,242842,122494,1,17000
315236,242856,6285,1,1428
315330,242933,125758,1,10193
315389,242975,113546,1,2360
315408,242989,82650,1,2380
315433,243010,126361,1,4427
315481,243045,126359,1,3502
315489,243052,11717,1,1367
315499,243059,39905,1,2652
315511,243066,24017,1,1843
315550,243094,34627,1,2455
315558,243101,122265,1,2713
315565,243108,24019,1,1768
315634,243164,69595,1,2713
315650,243178,74004,1,3842
315658,243185,126359,1,3502
315718,243234,37353,1,1367
315752,243255,39811,1,2632
315778,243276,74007,1,3842
315787,243283,57040,1,6786
315798,243290,104784,1,2502
315807,243297,54726,1,5379
315872,243339,121289,1,3074
315882,243346,115467,1,1897
315884,243346,115473,1,1897
315909,243360,126354,1,4821
315916,243367,42394,1,4427
315977,243409,125533,1,1884
316028,243451,121651,1,5182
316110,243514,61646,1,4196
316198,243584,6279,1,1428
316202,243584,6285,1,1428
316209,243591,111140,1,2978
316218,243598,45091,1,1333
316225,243605,104684,1,2713
316233,243612,91853,1,1768
316282,243647,123520,1,1856
316328,243675,50503,1,3216
316335,243682,90118,1,3502
316345,243689,55875,1,4624
316346,243689,55875,1,4624
316353,243696,123181,1,4991
316361,243703,74004,1,3679
316380,243717,85342,2,286
316411,243745,92686,1,3216
316501,243829,46826,1,4515
316530,243850,7271,1,2632
316538,243857,121775,1,524
316561,243878,122800,1,3427
316572,243885,20177,1,2224
316610,243913,60258,1,966
316619,243920,117863,1,578
316652,243948,89574,1,2258
316670,243962,125589,1,9969
316692,243976,17721,1,2142
316746,244018,22138,1,3665
316788,244053,117273,1,14566
316804,244067,123286,1,3040
316883,244137,90398,1,2122
316898,244151,6279,1,1428
316962,244207,116966,1,5358
317013,244249,101438,1,1442
317067,244291,124441,1,4998
317076,244298,126361,1,4427
317084,244305,117958,1,3856
317093,244312,121403,1,1782
317153,244354,112029,1,1829
317178,244375,82412,1,2978
317200,244396,106278,1,4291
317207,244403,122263,1,2713
317218,244410,74013,1,1693
317229,244417,126812,1,3822
317249,244431,64483,1,1768
317256,244438,100632,1,2502
317334,244508,111999,1,9676
317348,244522,116296,1,2856
317376,244543,126644,1,2394
317407,244571,112002,1,9676
317446,244606,6283,1,1428
317485,244634,100631,1,2502
317520,244662,126685,1,5358
317527,244669,126913,1,1734
317587,244704,14921,1,3937
317602,244718,24019,1,1768
317638,244739,94364,1,2326
317696,244788,113540,1,2360
317740,244823,43831,2,5284
317747,244830,98992,1,3618
317794,244865,126493,1,2373
317810,244879,122139,1,1353
317822,244886,28755,1,1571
317829,244893,19670,1,2040
317887,244942,118214,1,4991
317910,244963,6282,1,1428
317917,244970,118124,1,2679
317991,245026,125180,1,2788
318001,245033,126350,1,3754
318017,245047,116796,1,1428
318039,245061,126059,1,5141
318068,245082,117963,1,3856
318084,245096,31072,1,2074
318116,245124,40858,1,2999
318147,245152,91817,1,2951
318157,245159,123286,1,3040
318182,245180,110009,1,2421
318189,245187,125946,1,1122
318210,245208,126350,1,3754
318268,245257,112281,1,2285
318290,245278,77956,1,2332
318297,245285,101357,1,2108
318479,245446,72666,1,4468
318529,245488,126833,3,6072
318544,245502,48660,1,1108
318564,245516,74009,3,3842
318565,245516,74006,2,3842
318583,245530,100056,1,1911
318620,245558,122795,1,3427
318660,245579,85341,2,857
318712,245614,123450,1,918
318719,245621,121438,1,3210
318747,245642,52530,1,5950
318756,245649,101983,1,2727
318763,245656,111767,1,2285
318779,245670,99783,1,2033
318807,245698,52561,1,1856
318842,245726,120372,1,2713
318858,245740,124661,1,5100
318941,245803,124476,1,2360
318967,245824,54358,1,1095
318976,245831,120723,1,2679
318984,245838,107491,1,4998
319032,245880,64363,1,2101
319050,245894,14921,1,3937
319080,245922,39900,1,2652
319135,245950,74004,1,3679
319142,245957,30433,1,1346
319159,245971,120776,1,2788
319178,245985,123862,1,4991
319189,245992,46531,2,1870
319220,246013,120659,1,2788
319246,246034,112294,1,2285
319254,246041,126332,1,3570
319262,246048,112287,2,2285
319283,246069,93768,1,4141
319290,246076,106429,1,2217
319298,246083,107462,1,12913
319305,246090,124856,1,6419
319350,246125,122308,1,2428
319351,246125,122309,1,2428
319353,246125,122312,1,2428
319383,246153,62842,1,2788
319393,246160,28265,1,1496
319401,246167,119512,1,2849
319409,246174,59507,1,4617
319420,246181,123781,1,2754
319427,246188,61530,1,7140
319454,246209,112278,1,2285
319485,246237,106431,1,2217
319512,246258,87592,1,646
319536,246272,57032,1,5705
319563,246293,124876,1,2380
319572,246300,118521,1,4107
319587,246307,37353,1,1367
319640,246349,28730,1,884
319720,246419,115731,1,1265
319738,246433,125910,1,2468
319797,246482,74005,1,3679
319808,246489,124363,1,9037
319816,246496,124948,1,3108
319823,246503,124472,1,2360
319884,246552,7266,1,2632
319913,246573,115662,1,2502
319922,246580,105724,1,3930
319971,246622,120300,1,3393
319984,246629,123673,1,4420
320016,246657,105707,1,3930
320017,246657,105713,1,3930
320032,246671,118578,1,5358
320040,246678,124941,1,1782
320049,246685,34623,1,1700
320068,246699,111981,1,925
320130,246741,74007,1,3679
320179,246776,91855,1,1768
320199,246790,122795,1,3427
320222,246804,114620,1,2135
320248,246825,124913,1,4998
320290,246853,118191,1,2965
320300,246860,118985,1,2285
320348,246902,99881,1,2271
320389,246937,58168,1,3420
320406,246951,126358,1,4393
320428,246972,125382,1,2135
320437,246979,112029,1,1829
320447,246986,107714,1,1850
320480,247007,110534,1,10710
320504,247028,117902,1,2652
320542,247056,124301,1,2584
320550,247063,112470,1,8371
320601,247105,69621,1,2713
320608,247112,94546,1,3563
320615,247119,122054,1,3271
320631,247133,89699,1,2788
320680,247168,87998,1,2713
320731,247210,38362,1,1380
320732,247210,38361,1,1380
320778,247245,79990,1,4855
320796,247259,127762,1,2360
320803,247266,16401,1,2570
320852,247301,47543,1,2224
320859,247308,55248,1,2836
320903,247343,114621,1,2135
320914,247350,92868,1,2251
320922,247357,117870,1,993
320932,247364,128191,1,2502
320942,247371,126055,1,5141
320959,247385,74005,1,3679
320960,247385,74007,1,3679
320972,247392,124909,1,4998
320982,247399,123779,1,2754
321039,247448,125291,1,1204
321079,247483,125295,1,884
321094,247497,128202,1,1938
321135,247525,65342,1,755
321191,247567,110641,1,2373
321209,247581,121196,1,4991
321216,247588,77349,1,6467
321326,247679,8502,1,789
321337,247686,82647,1,2380
321364,247707,119173,1,2924
321392,247728,122782,1,3427
321453,247784,47951,1,2999
321462,247791,45405,1,2448
321501,247826,126445,1,1904
321606,247910,19667,1,2142
321618,247917,46769,1,2482
321745,248022,122260,1,2713
321752,248029,126491,1,2373
321762,248036,19503,1,2788
321798,248064,113300,1,1122
321814,248078,60191,1,3713
321834,248092,125382,1,2135
321861,248113,89578,1,2258
321877,248120,11718,1,1510
321887,248127,111341,1,3189
321995,248218,20172,1,2224
321998,248218,20178,1,2224
322040,248253,83355,2,5454
322086,248295,14923,1,3937
322111,248316,109758,1,2502
322119,248323,30433,1,1346
322150,248351,56727,1,6072
322159,248358,44567,1,1931
322188,248379,58171,1,4026
322229,248414,126545,1,4644
322244,248428,127435,1,1251
322277,248456,105401,1,6712
322290,248463,98118,1,1088
322297,248470,127186,1,5712
322305,248477,56851,1,632
322317,248484,65340,1,2224
322325,248491,40856,1,1353
322341,248498,110480,1,7494
322407,248554,30889,1,2822
322469,248603,105722,1,3930
322479,248610,119445,1,3210
322515,248638,120579,1,2713
322536,248645,6280,1,1428
322564,248666,118523,1,4107
322621,248715,86971,1,2428
322643,248736,107381,1,2713
322651,248743,46355,2,2353
322659,248750,40536,2,1605
322668,248757,65299,1,3060
322698,248785,73788,1,4060
322758,248834,95192,1,2645
322765,248841,106641,1,3570
322813,248883,56124,1,1965
322861,248925,125941,1,3427
322933,248988,101983,1,2727
323002,249044,7352,1,2142
323033,249065,65738,1,2230
323042,249072,20173,1,2224
323121,249142,65344,2,755
323145,249163,121299,1,1999
323154,249170,126297,1,1856
323220,249226,126718,1,3910
323229,249233,69611,1,2713
323251,249254,120555,1,3210
323275,249275,121641,1,5182
323283,249282,112293,1,2285
323302,249296,123673,1,4420
323335,249324,50182,1,1884
323363,249338,126515,1,3570
323371,249345,118420,1,4080
323420,249387,56812,1,1170
323461,249422,114752,1,6100
323494,249450,117777,1,2570
323517,249471,88793,1,5324
323538,249492,124422,1,2033
323563,249513,95209,1,2645
323564,249513,95210,1,2645
323587,249527,128955,1,5426
323595,249534,89574,1,2258
323596,249534,89581,1,2258
323672,249597,94409,1,4991
323689,249611,25033,1,2754
323767,249681,120302,1,3393
323776,249688,106431,1,2217
323798,249709,69605,1,2713
323868,249772,121636,1,5182
323897,249793,126509,1,3570
323914,249807,128759,1,7072
323932,249821,105722,1,3930
323957,249842,122263,1,2713
323977,249856,77447,1,2802
323994,249870,126515,1,3570
324003,249877,95857,2,1856
324012,249884,126580,1,1782
324027,249898,122263,1,2713
324089,249947,116894,1,2815
324103,249961,126046,1,1204
324169,250017,121921,1,1353
324203,250045,108336,1,2856
324214,250052,70569,1,1748
324248,250080,48632,1,3529
324299,250122,125913,1,2468
324306,250129,126492,1,2373
324379,250178,112098,1,4420
324406,250199,121193,1,4991
324415,250206,129587,1,4427
324423,250213,105709,1,3930
324448,250234,114091,1,6297
324487,250262,109989,1,2176
324510,250283,98992,1,3618
324531,250297,120381,1,2713
324567,250325,89579,1,2258
324577,250332,124884,1,2380
324591,250346,128200,1,1938
324598,250353,33961,1,1306
324620,250367,127659,1,3359
324690,250423,103773,1,2074
324708,250437,100634,1,2502
324709,250437,100628,1,2713
324721,250444,125436,1,2836
324737,250451,74723,1,1965
324745,250458,126509,1,3570
324800,250493,120303,1,3393
324884,250563,100335,1,1992
324944,250612,125802,1,2849
324948,250612,125804,1,2849
324958,250619,100628,1,2713
324994,250647,105808,1,4930
325025,250675,7271,1,2632
325046,250696,40853,1,2006
325064,250710,121991,1,4998
325079,250724,125348,1,1115
325104,250745,121424,1,3216
325112,250752,128331,1,5712
325121,250759,126506,1,3570
325239,250857,113581,1,1428
325240,250857,113592,1,1428
325308,250906,88875,1,3944
325325,250920,7266,1,2632
325335,250927,55873,1,5202
325376,250962,95193,1,2645
325421,251004,7704,1,1285
325451,251032,128129,1,6786
325459,251039,114829,1,7500
325466,251046,126514,1,3570
325508,251081,125398,1,2679
325539,251109,113105,1,2849
325587,251151,117782,1,2836
325617,251179,74005,1,3754
325626,251186,27636,1,2781
325661,251214,19657,1,2373
325684,251235,97434,1,4916
325691,251242,126187,1,3108
325693,251242,124949,1,3108
325701,251249,77622,1,1224
325724,251270,118960,1,1285
325735,251277,108580,1,2788
325795,251319,120310,1,3393
325832,251347,6287,1,1428
325915,251403,7271,1,2632
325957,251424,122283,1,2135
325973,251438,33188,1,3713
325989,251452,121843,1,1571
325997,251459,127132,1,3563
326007,251466,40856,1,1353
326105,251536,120581,1,2713
326121,251550,127323,1,8208
326139,251564,127670,1,1897
326181,251599,65302,1,3060
326188,251606,121283,1,1197
326196,251613,71691,1,1346
326228,251634,123085,1,7473
326236,251641,18191,1,4366
326393,251774,125801,1,2849
326409,251788,7266,2,3359
326418,251795,121265,1,3074
326425,251802,120729,1,2924
326434,251809,116277,1,612
326452,251823,97467,1,1333
326468,251837,110027,1,4753
326527,251886,116968,1,5358
326544,251900,48660,1,1108
326561,251914,129648,1,3563
326568,251921,118812,1,5358
326581,251928,110007,1,2421
326618,251956,123676,1,4420
326659,251991,112000,1,9676
326677,252005,124509,2,1292
326736,252054,128759,1,7072
326745,252061,106573,1,3366
326752,252068,124733,1,17850
326780,252089,115854,1,1700
326980,252257,63585,1,2693
326987,252264,121854,1,2999
327061,252320,126510,1,3570
327127,252376,54158,1,2917
327205,252439,101934,1,4284
327254,252481,38364,1,1380
327382,252593,7271,1,2632
327400,252607,122023,1,2856
327481,252670,89577,1,2258
327550,252726,7270,1,2632
327558,252733,104210,2,1278
327559,252733,104211,2,1278
327569,252740,49101,1,5073
327585,252754,94146,1,5739
327592,252761,62339,1,2094
327599,252768,107615,1,2326
327610,252775,126403,1,1761
327618,252782,73790,1,4556
327626,252789,121292,1,3074
327635,252796,126929,1,6038
327693,252838,101635,1,2108
327701,252845,117777,1,2836
327718,252859,127002,1,5712
327748,252880,129600,1,4644
327762,252894,43811,1,1870
327827,252943,101783,1,2360
327911,253013,7271,1,2632
328026,253104,123681,1,4420
328054,253132,60126,2,802
328079,253153,127578,1,3924
328137,253202,98063,1,3169
328189,253244,126045,1,1204
328260,253300,60128,1,1306
328281,253314,27635,1,2781
328294,253321,42390,1,4427
328311,253335,96218,1,2584
328321,253342,115150,1,775
328322,253342,115143,1,422
328335,253349,7266,1,2632
328350,253363,122782,1,3427
328357,253370,85253,1,5705
328365,253377,122750,1,8568
328394,253398,33619,1,2700
328443,253440,127790,1,3257
328476,253468,7266,1,2632
328509,253489,44802,1,925
328542,253517,68007,1,6929
328587,253552,110032,1,4753
328629,253587,105031,1,802
328630,253587,105032,1,802
328700,253643,95701,1,2271
328735,253664,118069,1,2251
328736,253664,124455,1,884
328788,253706,95214,1,2645
328806,253720,47133,1,4284
328842,253748,128626,1,8038
328862,253762,74006,1,3754
328891,253783,95857,1,1856
328909,253797,60128,1,1306
328917,253804,77628,1,1224
328931,253811,59192,1,775
328947,253825,114761,1,2135
328992,253860,129933,1,1782
329015,253881,126285,1,2502
329032,253895,74006,1,3754
329046,253909,88875,1,3944
329084,253937,103432,1,2006
329099,253951,125840,1,2706
329107,253958,65340,1,2523
329127,253972,83117,1,2135
329136,253979,94364,1,2326
329180,254021,7270,1,2632
329197,254035,7271,1,2632
329198,254035,7266,1,2632
329255,254077,126515,1,3570
329263,254084,34927,1,986
329281,254098,105724,1,3930
329296,254105,126514,1,3570
329323,254126,21964,1,10200
329397,254182,22189,1,2332
329410,254189,22190,1,2332
329419,254196,62891,1,1360
329443,254217,88800,1,5324
329486,254252,18193,1,4366
329495,254259,124423,1,2033
329504,254266,86431,1,1632
329512,254273,102415,1,3216
329547,254301,55873,1,5202
329572,254322,95171,1,4644
329580,254329,96760,1,3019
329595,254343,75796,1,721
329623,254364,127128,1,3563
329673,254406,43504,1,3386
329723,254448,19454,1,1326
329735,254455,128405,1,2788
329784,254497,126968,1,14960
329801,254511,130921,3,238
329865,254560,127534,1,2210
329887,254581,3206,1,4046
329896,254588,77182,1,2897
329922,254609,129676,1,2135
329956,254637,74009,1,3754
329987,254658,15657,1,2754
329988,254658,15665,1,2754
330030,254693,6281,1,1428
330045,254707,62887,1,1360
330085,254735,119167,1,2924
330102,254749,121143,1,4277
330110,254756,74008,1,3842
330124,254770,101935,1,4284
330153,254798,75785,1,1693
330161,254805,126506,1,3570
330198,254840,127379,1,2992
330240,254875,43093,1,564
330324,254938,40917,1,2006
330343,254952,127376,1,2496
330357,254966,74247,1,2394
330375,254980,94368,1,2326
330410,255008,47541,1,2407
330465,255057,130190,1,3074
330496,255078,125173,1,3570
330566,255127,77627,1,1224
330582,255141,17711,1,2142
330611,255162,116812,1,1754
330662,255197,123633,1,3026
330696,255225,86362,1,1632
330712,255239,129732,1,5358
330762,255274,119940,1,3998
330777,255288,86362,1,1632
330796,255302,126055,1,5141
330857,255351,69778,1,1428
330921,255407,122621,1,3393
330947,255428,124015,1,2713
330998,255463,126506,1,3570
331006,255470,62890,1,1360
331035,255491,68605,1,2700
331044,255498,128863,1,5780
331068,255519,62887,1,1360
331111,255554,122845,1,2856
331133,255568,120490,1,2326
331156,255589,115636,1,1829
331163,255596,86447,1,2502
331178,255610,131891,1,4685
331216,255645,89573,1,2258
331224,255652,90397,1,2122
331253,255673,128753,1,1142
331254,255673,128755,1,1142
331327,255736,74010,1,1652
331337,255743,126684,1,5358
331351,255757,128129,1,6786
331360,255764,79919,1,1516
331387,255785,86357,1,1632
331410,255806,127715,1,1924
331417,255813,125949,1,1122
331425,255820,130265,1,7643
331432,255827,62889,1,1360
331473,255862,66890,1,1850
331487,255876,115533,1,1238
331521,255904,93405,1,2931
331539,255918,97150,1,1924
331549,255925,17719,1,2142
331604,255967,124226,1,2020
331652,256009,19962,1,2400
331670,256023,130190,1,3074
331703,256051,131277,1,3393
331718,256065,16401,1,2856
331734,256079,130939,1,2713
331744,256086,88002,1,1945
331745,256086,19956,1,1754
331746,256086,19955,1,1754
331768,256107,65303,1,3060
331785,256121,108580,1,2788
331800,256128,17716,1,2142
331801,256128,17715,1,2142
331805,256128,35077,1,2693
331815,256135,19963,1,2224
331857,256170,101935,1,4284
331870,256177,122448,1,4570
331949,256219,40856,1,1353
331988,256247,129221,1,428
332037,256289,122265,1,2713
332074,256317,77624,1,1224
332084,256324,101538,1,4896
332101,256338,80491,1,2489
332144,256373,38370,1,1380
332220,256429,101933,1,4284
332280,256471,88791,1,5324
332288,256478,132468,1,4406
332303,256492,131733,1,7106
332320,256506,107000,1,816
332332,256513,127719,1,1924
332412,256576,7266,1,2632
332429,256590,77180,1,3271
332472,256625,118756,1,2502
332547,256688,131275,1,3393
332640,256765,126506,1,3570
332656,256779,88876,1,2285
332665,256786,126512,1,3570
332672,256793,14923,1,4107
332680,256800,118111,1,1931
332712,256828,123993,1,6419
332735,256849,92152,1,469
332784,256891,60511,1,1952
332858,256947,98361,1,2326
332860,256947,98363,2,2326
332862,256947,98365,1,2326
332867,256947,98367,1,2326
332938,256996,83424,1,12852
332947,257003,132420,1,2570
332971,257024,107618,1,2468
333036,257080,34924,1,986
333047,257087,6283,1,1428
333106,257136,28072,1,2870
333202,257213,130816,1,10356
333211,257220,89582,1,2258
333213,257220,89579,1,2258
333214,257220,89569,1,2067
333216,257220,89572,1,2067
333233,257234,35274,1,1374
333277,257276,120577,1,2713
333293,257283,129539,1,2502
333305,257290,44801,1,2999
333312,257297,131890,1,4685
333346,257318,24626,1,2931
333396,257339,20173,1,2258
333432,257367,128861,1,5780
333439,257374,87648,1,4678
333456,257381,115228,1,4536
333465,257388,132470,1,1843
333535,257444,127716,1,1924
333567,257465,70815,1,8038
333672,257542,126749,1,2142
333709,257563,118170,1,2210
333765,257612,7266,1,2632
333785,257626,124516,1,755
333793,257633,58507,1,1931
333800,257640,89574,1,2258
333801,257640,89577,1,2258
333834,257668,114184,1,2938
333868,257696,100061,1,1911
333918,257738,126507,1,3570
333935,257752,120496,1,2326
333970,257773,127579,1,3924
334023,257808,15033,1,6596
334103,257871,100626,1,2713
334138,257899,54159,1,2917
334180,257934,65303,1,3060
334201,257948,110745,1,1204
334255,257983,105476,1,748
334313,258032,89582,1,2258
334348,258060,102414,1,3216
334369,258081,126511,1,3570
334407,258109,95198,1,2645
334454,258144,68826,1,388
334464,258151,7269,1,2632
334527,258207,127189,1,5712
334551,258228,105720,1,3930
334567,258242,124412,1,2285
334575,258249,68835,1,510
334585,258256,62887,1,1360
334605,258270,89580,1,2258
334651,258312,59455,1,4814
334653,258312,59467,1,4814
334669,258326,72937,1,918
334686,258340,123999,1,6419
334737,258375,131287,1,3930
334752,258389,126998,1,5712
334817,258431,123273,1,3040
334914,258508,85295,1,7820
334943,258529,121646,1,5182
334951,258536,60131,1,1306
334990,258571,37823,1,864
335057,258627,75059,1,4413
335100,258662,45351,1,1183
335154,258711,64369,1,1795
335208,258760,90116,1,3536
335244,258788,69381,1,1285
335275,258816,18196,1,4366
335308,258844,96561,1,1992
335362,258886,33608,1,2700
335363,258886,33609,1,2700
335375,258893,127156,1,1394
335445,258949,104226,1,1843
335464,258963,24019,1,1945
335473,258970,120497,1,2326
335511,258998,131591,1,7072
335631,259089,38509,1,8561
335640,259096,101935,1,4284
335671,259117,93365,1,5358
335681,259124,106300,1,1598
335724,259159,98367,1,2326
335818,259243,133042,1,2856
335899,259299,77027,1,4216
335910,259306,128403,1,2754
335945,259334,112062,1,3754
336011,259390,35527,1,2836
336043,259418,18191,1,4366
336057,259432,121514,1,2502
336064,259439,28378,1,2251
336073,259446,118164,1,1537
336075,259446,118159,1,1394
336120,259481,41496,1,2720
336152,259509,51443,1,3087
336168,259523,46761,1,2224
336186,259537,115820,1,1700
336208,259558,62889,1,1360
336224,259572,7270,1,2632
336355,259670,129531,1,4821
336390,259691,23014,1,1571
336411,259712,84575,1,2523
